 ,Area,Mean,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Median
253,840.067,255,255,255,425.377,357.269,114.950,408.638,340.043,35.177,33.418,33.291,32.129,51.358,255
254,885.095,255,255,255,944.183,364.373,124.698,926.911,342.388,35.763,40.453,35.695,31.571,77.952,255
255,1078.269,255,255,255,833.153,364.147,136.792,815.518,344.147,38.108,44.557,42.552,32.264,80.732,255
256,741.417,255,255,255,1335.063,361.001,123.123,1314.443,344.147,43.971,30.487,38.396,24.586,164.762,255
257,1067.613,255,255,255,1597.990,361.812,126.023,1579.443,344.147,35.177,36.349,38.103,35.675,136.479,255
258,878.564,255,255,255,1150.621,365.786,121.156,1135.041,344.734,33.418,38.695,37.911,29.506,81.961,255
259,1358.062,255,255,255,1940.459,376.963,186.005,1922.417,347.079,42.212,58.042,52.369,33.018,98.613,255
260,1207.510,255,255,255,1398.623,371.075,153.870,1377.175,347.665,41.626,46.316,46.143,33.319,133.675,255
261,1000.243,255,255,255,991.403,367.394,121.985,974.986,348.251,33.418,39.281,38.515,33.066,68.643,255
262,634.862,255,255,255,1627.121,367.051,99.540,1616.378,348.838,25.210,34.004,33.001,24.494,106.968,255
263,806.381,255,255,255,2044.271,368.738,113.527,2030.293,348.838,25.796,38.108,38.061,26.976,87.638,255
264,695.358,255,255,255,223.976,368.695,110.319,208.716,351.769,29.900,34.591,33.205,26.663,126.724,255
265,108.617,255,255,255,736.743,361.116,44.807,728.162,355.287,17.588,9.967,17.192,8.044,168.470,255
266,537.244,255,255,255,534.229,371.017,104.171,520.618,355.873,25.210,29.900,28.590,23.926,94.108,255
267,941.122,255,255,255,1306.513,378.160,126.273,1289.820,358.804,34.591,38.695,38.021,31.516,81.002,255
268,408.347,255,255,255,29.792,373.458,89.330,16.416,359.977,25.210,25.796,29.097,17.869,46.294,255
269,922.217,255,255,255,188.052,379.834,121.843,170.022,362.908,39.281,33.418,37.683,31.160,18.647,255
270,373.630,255,255,255,1430.655,377.809,82.413,1420.560,362.908,20.520,26.383,25.220,18.863,60.856,255
271,820.818,255,255,255,782.518,382.076,116.525,766.856,364.081,29.314,38.108,35.048,29.819,106.640,255
272,1231.914,255,255,255,856.354,389.470,151.289,832.520,365.253,43.385,45.730,42.476,36.928,80.853,255
273,1381.779,255,255,255,1229.848,387.637,177.262,1203.050,365.253,55.697,44.557,48.272,36.447,36.413,255
274,680.921,255,255,255,809.573,386.262,104.372,797.929,369.357,27.555,34.004,33.581,25.817,105.596,255
275,1122.953,255,255,255,576.082,386.826,132.028,556.381,371.116,39.281,35.177,41.455,34.490,161.374,255
276,715.981,255,255,255,1889.744,389.620,108.175,1874.342,374.634,30.487,32.245,30.653,29.740,31.285,255
277,853.472,255,255,255,483.363,395.551,112.178,467.266,378.152,33.418,34.004,34.787,31.238,64.381,255
278,507.340,255,255,255,402.683,400.170,95.703,386.360,384.014,31.073,28.142,27.531,23.463,155.228,255
279,739.699,255,255,255,1150.891,398.859,110.579,1131.523,385.187,36.349,28.142,34.835,27.037,160.864,255
280,774.415,255,255,255,1835.972,403.546,110.863,1820.404,385.773,28.142,36.936,36.405,27.084,100.387,255
281,823.568,255,255,255,443.487,403.426,118.006,424.468,386.360,36.349,38.108,33.071,31.708,117.571,255
282,436.188,255,255,255,1027.337,402.978,101.223,1013.095,386.360,26.969,31.073,24.156,22.991,97.639,255
283,1312.690,255,255,255,47.104,411.071,164.080,28.142,386.946,39.281,49.248,44.545,37.521,118.743,255
284,856.565,255,255,255,538.155,406.438,122.814,521.204,387.532,34.004,36.936,34.684,31.444,94.474,255
285,622.832,255,255,255,154.168,404.184,110.058,138.949,388.118,32.832,32.832,35.832,22.131,130.374,255
286,831.817,255,255,255,2040.386,404.653,110.780,2024.430,388.118,31.659,32.832,33.618,31.504,73.459,255
287,475.029,255,255,255,1712.760,399.845,83.610,1698.458,388.705,27.555,22.865,28.280,21.387,160.422,255
288,787.477,255,255,255,1185.736,406.734,108.803,1169.046,389.291,31.659,34.591,33.548,29.887,68.773,255
289,1071.051,255,255,255,1441.102,406.940,129.825,1422.905,389.291,37.522,35.763,37.493,36.372,18.629,255
290,713.919,255,255,255,1580.666,413.271,117.462,1566.544,389.291,29.314,45.144,39.594,22.958,69.919,255
291,457.843,255,255,255,2013.880,406.214,90.704,2002.152,391.050,22.865,30.487,28.485,20.465,121.045,255
292,271.887,255,255,255,209.895,403.742,69.882,200.508,392.809,20.520,21.692,20.451,16.927,104.547,255
293,509.746,255,255,255,299.070,405.630,95.218,283.760,392.809,29.314,29.900,26.621,24.380,102.644,255
294,202.798,255,255,255,1262.609,406.527,71.114,1255.229,392.809,17.588,23.451,18.939,13.634,97.659,255
295,969.651,255,255,255,87.730,411.798,128.108,69.181,394.568,38.108,34.004,38.809,31.812,166.411,255
296,1176.918,255,255,255,710.035,414.206,144.004,690.053,394.568,40.453,40.453,40.952,36.592,117.564,255
297,216.204,255,255,255,1802.451,403.535,69.372,1793.435,394.568,17.588,18.761,18.902,14.563,77.004,255
298,1411.339,255,255,255,663.503,417.989,156.038,639.047,395.740,51.006,45.144,49.927,35.992,145.183,255
299,760.322,255,255,255,124.972,414.744,114.180,109.048,397.499,30.487,35.763,32.159,30.102,74.256,255
300,1674.634,255,255,255,1606.554,430.633,178.342,1581.201,400.430,46.316,59.801,59.259,35.981,61.986,255
301,809.819,255,255,255,1106.615,417.800,131.449,1084.621,401.017,40.453,33.418,38.352,26.885,153.360,255
302,656.861,255,255,255,1903.680,416.602,107.085,1886.654,401.603,33.418,29.900,33.928,24.651,146.982,255
303,1840.997,255,255,255,1767.994,430.050,185.401,1738.325,402.775,55.697,59.214,61.137,38.340,129.808,255
304,665.454,255,255,255,1504.213,421.539,106.825,1485.638,406.293,35.177,30.487,35.071,24.159,148.968,255
305,1441.931,255,255,255,956.266,433.081,184.548,932.774,408.638,50.420,54.524,58.128,31.584,48.931,255
306,172.207,255,255,255,314.732,418.466,55.929,307.212,409.225,15.830,18.175,19.782,11.084,58.150,255
307,233.390,255,255,255,1345.178,422.383,68.342,1336.136,410.983,14.657,26.383,26.656,11.148,109.086,255
308,917.405,255,255,255,1367.319,430.877,118.041,1352.552,412.156,31.659,38.695,36.443,32.052,95.051,255
309,776.477,255,255,255,490.993,428.440,110.152,474.888,413.915,32.245,29.900,34.095,28.997,153.099,255
310,1016.054,255,255,255,1993.865,429.601,135.452,1970.492,413.915,49.248,32.832,49.858,25.947,16.655,255
311,363.662,255,255,255,1333.220,430.188,83.551,1323.824,414.501,21.692,28.728,29.648,15.618,120.198,255
312,375.349,255,255,255,1855.344,427.697,76.834,1844.442,416.846,22.279,22.279,23.076,20.710,41.808,255
313,1421.995,255,255,255,825.150,447.146,164.246,803.792,419.191,43.385,53.352,54.789,33.046,122.593,255
314,1170.731,255,255,255,913.141,439.636,136.223,890.562,419.191,41.626,41.626,44.413,33.563,134.070,255
315,1129.140,255,255,255,1013.490,449.243,161.155,996.679,419.778,40.453,53.352,43.563,33.002,108.308,255
316,563.023,255,255,255,1412.188,434.305,97.254,1399.454,420.364,26.969,29.314,31.205,22.973,43.232,255
317,927.373,255,255,255,1482.056,440.768,121.264,1461.600,420.364,40.453,36.349,36.006,32.794,1.221,255
318,129.585,255,255,255,871.473,430.353,49.012,864.765,421.536,12.898,15.830,14.643,11.267,94.485,255
319,269.481,255,255,255,514.333,434.340,70.344,507.720,422.709,15.243,25.796,24.153,14.206,82.751,255
320,720.794,255,255,255,1162.224,439.834,126.960,1142.077,424.468,38.108,32.245,36.828,24.920,144.307,255
321,270.169,255,255,255,1821.723,437.283,80.293,1807.506,426.813,24.624,19.934,22.544,15.259,2.378,255
322,641.737,255,255,255,1955.667,442.021,101.340,1941.178,426.813,29.900,30.487,33.208,24.605,46.481,255
323,982.713,255,255,255,232.387,447.181,124.816,215.165,427.986,34.004,39.281,37.440,33.420,108.929,255
324,122.366,255,255,255,351.084,436.620,44.405,345.320,429.158,13.484,14.657,14.153,11.008,123.347,255
325,1053.521,255,255,255,1274.876,454.450,148.601,1256.988,429.158,39.867,45.144,40.814,32.866,112.259,255
326,797.788,255,255,255,1548.256,447.339,111.977,1531.954,431.503,34.004,32.832,33.614,30.219,151.045,255
327,546.868,255,255,255,2015.075,446.808,99.162,1998.048,431.503,32.245,29.314,29.212,23.836,31.473,255
328,732.137,255,255,255,1317.619,449.581,107.144,1302.718,432.676,30.487,32.832,32.247,28.908,111.467,255
329,996.806,255,255,255,179.522,454.454,122.957,161.814,435.021,36.349,38.695,36.175,35.085,142.124,255
330,1437.806,255,255,255,552.093,456.810,151.952,528.240,436.194,51.006,41.040,48.960,37.391,6.396,255
331,574.710,255,255,255,613.438,451.031,102.111,598.007,436.780,29.900,28.142,28.829,25.382,152.964,255
332,528.307,255,255,255,715.129,449.411,92.990,701.779,436.780,29.314,26.383,28.583,23.533,145.670,255
333,796.757,255,255,255,863.856,455.702,109.229,848.936,436.780,31.073,36.936,34.733,29.207,80.098,255
334,1015.023,255,255,255,1731.629,456.339,125.527,1713.115,437.952,37.522,40.453,38.937,33.191,122.073,255
335,828.380,255,255,255,768.690,455.506,113.836,753.958,438.539,30.487,35.763,35.201,29.963,84.709,255
336,813.600,255,255,255,470.754,452.653,122.471,450.851,439.125,39.281,28.728,38.849,26.665,168.572,255
337,913.624,255,255,255,664.240,458.639,118.124,646.669,440.297,35.177,36.936,38.742,30.026,124.138,255
338,823.911,255,255,255,1905.893,457.069,124.129,1886.654,440.297,35.763,35.177,33.033,31.757,67.077,255
339,805.007,255,255,255,22.501,459.086,115.436,7.035,442.056,33.418,34.591,33.741,30.378,77.118,255
340,1125.359,255,255,255,1107.413,464.987,132.941,1088.139,443.815,36.936,39.867,40.641,35.256,121.137,255
341,1175.543,255,255,255,1669.248,460.696,148.292,1647.451,444.988,48.075,35.177,47.592,31.449,8.575,255
342,871.346,255,255,255,1450.321,462.750,124.556,1432.286,445.574,38.108,35.177,38.002,29.194,44.404,255
343,1199.604,255,255,255,1145.055,469.393,133.309,1126.833,446.160,36.349,44.557,42.063,36.312,68.815,255
344,1211.291,255,255,255,1366.327,471.038,141.801,1343.757,449.678,45.144,40.453,45.483,33.909,155.468,255
345,236.827,255,255,255,1927.740,459.920,63.308,1920.072,449.678,18.175,20.520,19.024,15.850,45.445,255
346,260.888,255,255,255,1873.700,466.548,74.004,1864.962,450.851,15.243,27.555,25.689,12.930,87.918,255
347,1119.172,255,255,255,1408.217,475.443,150.092,1390.660,451.437,39.867,46.316,41.966,33.956,115.528,255
348,1187.917,255,255,255,1796.597,478.455,146.089,1774.674,457.886,46.316,39.867,42.885,35.269,16.401,255
349,666.485,255,255,255,1954.565,475.465,106.207,1944.110,459.058,25.210,33.418,35.204,24.105,81.154,255
350,1629.262,255,255,255,805.474,485.602,176.742,777.996,460.817,49.248,55.110,61.119,33.941,122.781,255
351,1975.394,255,255,255,340.298,482.638,188.326,305.453,461.404,65.077,46.316,65.751,38.253,164.063,255
352,1039.771,255,255,255,1528.062,476.903,134.766,1503.812,461.990,45.730,32.832,44.902,29.484,176.155,255
353,504.246,255,255,255,1932.303,478.511,97.337,1915.382,461.990,26.969,31.659,25.671,25.009,43.144,255
354,1391.060,255,255,255,2013.324,486.489,152.545,1988.667,462.576,45.730,48.661,43.255,40.947,86.985,255
355,293.198,255,255,255,1171.994,475.875,69.632,1163.769,463.162,17.002,22.279,22.912,16.293,105.945,255
356,803.975,255,255,255,606.842,484.887,111.349,592.731,464.335,29.900,36.349,34.861,29.364,101.268,255
357,590.178,255,255,255,1718.640,480.729,100.251,1702.562,464.921,34.004,27.555,33.092,22.708,154.123,255
358,1166.950,255,255,255,1074.468,487.429,137.822,1052.962,466.094,44.557,41.626,40.011,37.135,172.540,255
359,822.537,255,255,255,410.114,482.316,111.005,392.222,467.266,36.349,30.487,35.543,29.465,22.811,255
360,494.966,255,255,255,1630.195,482.037,91.877,1618.723,467.266,25.210,27.555,27.501,22.916,58.548,255
361,631.425,255,255,255,83.209,482.432,100.855,65.077,469.025,34.004,25.796,32.019,25.109,167.397,255
362,1057.645,255,255,255,954.292,487.307,141.256,933.947,469.612,41.626,38.108,44.517,30.250,32.339,255
363,674.047,255,255,255,1234.026,491.049,100.393,1217.707,476.061,32.245,29.900,31.228,27.483,179.192,255
364,1092.018,255,255,255,869.593,502.544,147.379,850.695,479.578,38.108,42.799,41.658,33.377,49.516,255
365,889.219,255,255,255,1495.162,497.967,118.811,1473.326,480.165,38.695,32.245,36.666,30.879,10.032,255
366,709.107,255,255,255,1917.626,498.024,105.403,1902.484,481.923,33.418,28.728,33.503,26.949,155.464,255
367,754.823,255,255,255,119.021,501.388,111.432,102.013,483.096,33.418,34.004,32.850,29.256,44.657,255
368,1492.115,255,255,255,18.088,507.728,180.152,0.586,484.855,46.903,49.834,48.757,38.965,55.245,255
369,408.003,255,255,255,1548.638,500.095,92.244,1535.472,486.027,25.210,26.383,24.432,21.263,91.625,255
370,548.931,255,255,255,186.448,500.306,94.187,170.608,486.614,30.487,28.728,30.394,22.995,141.735,255
371,839.379,255,255,255,1288.024,504.487,141.801,1269.300,486.614,46.316,34.004,37.487,28.509,154.121,255
372,1134.984,255,255,255,1177.114,507.640,136.341,1159.079,487.200,38.695,40.453,40.022,36.107,72.492,255
373,711.513,255,255,255,282.737,500.822,104.539,264.413,487.786,36.936,28.728,34.201,26.489,171.964,255
374,788.508,255,255,255,1336.383,504.932,113.149,1319.720,488.959,34.591,32.245,32.152,31.226,162.554,255
375,408.690,255,255,255,904.044,503.493,87.068,890.562,493.063,27.555,22.279,26.628,19.542,4.551,255
376,963.121,255,255,255,1732.439,512.340,120.528,1715.460,493.649,34.004,37.522,36.172,33.902,106.854,255
377,811.194,255,255,255,531.865,510.051,113.493,515.342,494.235,34.591,32.832,34.131,30.261,143.442,255
378,655.486,255,255,255,1115.094,511.380,106.600,1101.623,494.235,30.487,34.004,31.430,26.554,42.657,255
379,847.285,255,255,255,2039.477,513.476,116.240,2023.258,494.822,32.832,34.004,34.748,31.046,78.472,255
380,1046.302,255,255,255,87.685,515.008,136.718,68.595,496.581,36.936,36.936,41.162,32.364,125.452,255
381,656.173,255,255,255,1990.961,512.977,99.648,1975.183,496.581,33.418,30.487,30.820,27.108,154.124,255
382,794.351,255,255,255,460.899,513.496,110.402,442.643,497.167,36.936,31.073,34.921,28.963,169.619,255
383,725.950,255,255,255,630.314,518.803,117.413,612.664,503.030,31.659,31.659,32.452,28.482,167.717,255
384,668.547,255,255,255,228.885,517.959,106.516,213.993,503.616,32.832,27.555,31.823,26.749,154.590,255
385,431.033,255,255,255,58.653,519.090,87.329,46.903,504.788,22.865,28.728,26.735,20.528,129.094,255
386,1264.225,255,255,255,665.757,527.925,148.469,646.082,505.375,40.453,44.557,46.808,34.389,134.826,255
387,497.372,255,255,255,1949.594,520.141,88.845,1937.074,505.961,26.383,26.383,27.553,22.984,155.487,255
388,1132.234,255,255,255,1799.063,526.198,137.974,1779.365,507.134,40.453,36.936,40.125,35.928,169.716,255
389,780.946,255,255,255,732.743,525.180,117.354,712.332,510.651,36.936,32.245,33.143,30.001,178.353,255
390,1028.085,255,255,255,1919.887,529.805,127.279,1903.656,512.410,33.418,41.040,39.879,32.824,84.429,255
391,931.498,255,255,255,1222.967,534.491,125.763,1205.395,512.996,32.832,40.453,37.227,31.859,98.360,255
392,907.093,255,255,255,1443.927,530.598,117.781,1425.251,512.996,36.936,35.177,34.814,33.175,45.238,255
393,757.572,255,255,255,1503.548,524.326,129.624,1482.706,513.583,46.903,23.451,43.631,22.107,9.983,255
394,812.569,255,255,255,1253.566,534.392,121.500,1238.227,514.169,35.763,35.177,38.908,26.591,138.534,255
395,1163.857,255,255,255,1667.654,542.620,139.692,1650.383,518.273,33.418,45.144,43.734,33.884,110.236,255
396,844.191,255,255,255,963.160,536.382,115.293,945.672,519.445,38.108,32.245,35.838,29.992,179.783,255
397,865.502,255,255,255,1397.301,535.720,111.893,1381.279,519.445,32.832,32.832,33.912,32.495,27.335,255
398,757.229,255,255,255,1561.855,536.089,108.199,1543.093,519.445,36.349,31.659,33.359,28.902,15.869,255
399,900.219,255,255,255,852.397,535.737,118.183,833.692,520.032,37.522,32.832,37.386,30.658,7.438,255
400,1514.114,255,255,255,1618.354,543.802,159.272,1594.100,522.963,52.179,41.040,50.208,38.397,156.832,255
401,681.953,255,255,255,320.201,542.112,103.425,304.866,524.722,30.487,33.418,33.902,25.612,122.300,255
402,613.895,255,255,255,396.605,539.392,100.251,382.842,524.722,28.728,29.900,28.805,27.136,77.308,255
403,444.438,255,255,255,266.768,538.471,101.909,252.687,525.895,26.969,26.383,25.346,22.326,21.065,255
404,649.986,255,255,255,617.325,541.841,101.281,602.111,525.895,32.245,29.900,31.686,26.118,170.177,255
405,800.194,255,255,255,1063.272,546.207,127.102,1044.754,525.895,35.763,38.108,35.193,28.950,56.957,255
406,581.241,255,255,255,139.756,542.496,101.080,124.878,527.067,30.487,30.487,31.086,23.807,141.887,255
407,816.693,255,255,255,1697.158,548.525,117.756,1685.560,528.826,26.383,42.212,39.702,26.192,97.217,255
408,795.382,255,255,255,1173.170,545.681,106.742,1155.561,529.412,34.004,32.245,33.927,29.850,139.699,255
409,813.943,255,255,255,2040.728,545.467,115.387,2023.258,530.585,32.832,30.487,34.311,30.204,36.708,255
410,525.213,255,255,255,118.463,549.855,95.335,107.876,532.344,25.796,31.659,32.956,20.291,117.425,255
411,1692.851,255,255,255,190.562,561.128,175.167,168.263,533.516,43.971,59.214,59.942,35.958,68.606,255
412,1196.511,255,255,255,28.349,553.847,153.610,0.586,534.103,49.834,40.453,48.601,31.346,152.122,255
413,527.276,255,255,255,95.117,548.121,92.681,83.838,535.275,22.279,29.900,29.293,22.918,78.835,255
414,829.411,255,255,255,719.053,556.624,119.238,700.020,535.861,34.591,38.695,35.503,29.745,94.925,255
415,835.254,255,255,255,1129.606,554.669,115.293,1112.176,535.861,35.763,34.591,33.337,31.901,164.448,255
416,851.066,255,255,255,912.426,560.619,132.847,892.321,540.552,36.936,39.281,40.786,26.568,43.229,255
417,761.697,255,255,255,1864.064,560.478,110.888,1847.373,544.656,34.591,32.832,31.856,30.444,175.924,255
418,1241.539,255,255,255,571.905,567.723,190.185,544.656,545.242,48.661,48.661,51.314,30.806,149.111,255
419,767.884,255,255,255,1455.385,563.437,114.808,1435.804,547.587,36.936,31.073,32.293,30.276,174.546,255
420,1381.092,255,255,255,836.127,571.018,149.523,813.173,548.173,43.971,43.385,43.656,40.280,0.345,255
421,1443.306,255,255,255,1561.462,584.226,169.422,1537.230,552.277,43.385,58.042,53.219,34.530,69.076,255
422,502.871,255,255,255,765.448,571.123,96.307,753.372,555.795,24.038,31.659,28.354,22.582,105.262,255
423,817.724,255,255,255,463.826,574.023,118.065,442.643,556.968,38.695,32.832,34.855,29.871,10.505,255
424,256.076,255,255,255,885.198,571.599,78.919,876.491,558.140,17.588,25.796,23.371,13.951,99.603,255
425,689.171,255,255,255,1074.041,572.218,107.144,1056.479,558.726,34.004,27.555,33.643,26.082,14.620,255
426,522.807,255,255,255,2036.343,570.698,102.430,2020.913,559.313,32.245,24.624,34.833,19.110,160.438,255
427,1329.876,255,255,255,1241.886,580.240,145.402,1220.052,559.899,43.971,43.971,41.680,40.625,18.460,255
428,612.176,255,255,255,12.326,579.308,95.276,0.586,562.830,26.969,31.659,29.868,26.096,101.053,255
429,666.485,255,255,255,310.294,579.868,113.777,293.141,565.175,32.245,32.832,31.213,27.187,154.178,255
430,1290.004,255,255,255,1415.867,588.703,160.101,1392.419,565.762,47.489,46.903,57.776,28.428,144.244,255
431,1060.051,255,255,255,1979.143,585.623,133.392,1961.112,565.762,41.626,40.453,38.553,35.009,174.192,255
432,547.212,255,255,255,1001.752,581.790,115.033,987.298,567.521,29.900,32.245,28.510,24.438,94.259,255
433,841.098,255,255,255,1881.588,586.965,115.068,1864.375,568.107,31.073,36.936,34.596,30.955,92.133,255
434,438.938,255,255,255,1813.175,586.746,94.104,1799.298,570.452,27.555,28.728,29.487,18.954,142.734,255
435,1132.234,255,255,255,1738.224,589.165,147.580,1717.219,571.038,40.453,41.040,39.946,36.089,145.237,255
436,1353.593,255,255,255,733.332,590.806,150.612,712.918,571.625,43.385,43.385,44.966,38.328,33.167,255
437,1139.452,255,255,255,91.471,593.952,144.347,73.871,573.383,37.522,42.799,40.928,35.448,86.251,255
438,781.289,255,255,255,1300.229,590.592,118.610,1282.198,573.383,33.418,35.177,32.980,30.163,121.186,255
439,1097.517,255,255,255,1913.176,592.400,134.089,1897.207,573.383,33.418,39.867,41.703,33.509,105.251,255
440,739.011,255,255,255,380.391,599.199,116.809,367.012,577.487,26.969,40.453,36.185,26.003,93.796,255
441,706.701,255,255,255,697.441,593.789,105.202,681.259,577.487,29.900,32.832,33.528,26.837,130.200,255
442,646.893,255,255,255,1357.495,593.026,98.853,1343.757,579.246,29.900,29.314,29.317,28.095,35.462,255
443,569.554,255,255,255,51.933,596.107,94.590,38.695,579.832,28.142,29.900,28.696,25.271,75.497,255
444,804.663,255,255,255,1526.392,600.152,114.121,1509.675,583.350,35.177,34.004,34.245,29.918,129.948,255
445,1016.742,255,255,255,1780.461,599.719,129.992,1759.431,583.350,39.867,35.763,37.786,34.260,7.173,255
446,638.643,255,255,255,1633.495,599.294,105.712,1616.378,583.936,33.418,32.245,29.398,27.660,25.595,255
447,1073.800,255,255,255,223.596,607.883,133.250,204.026,584.523,35.763,45.144,42.658,32.050,104.615,255
448,1713.818,255,255,255,557.418,610.327,164.163,535.275,585.695,45.730,49.834,51.347,42.497,108.307,255
449,598.771,255,255,255,2019.121,597.107,116.240,2004.497,585.695,32.245,25.796,32.740,23.286,5.863,255
450,165.676,255,255,255,511.585,600.413,70.628,505.961,586.282,11.139,26.383,23.684,8.907,91.754,255
451,852.441,255,255,255,865.201,603.883,122.329,848.349,586.868,38.108,32.832,37.256,29.132,138.976,255
452,1060.395,255,255,255,1476.834,607.554,125.586,1457.496,588.040,37.522,39.281,38.101,35.436,114.870,255
453,1630.637,255,255,255,1702.540,624.288,173.700,1676.179,595.076,53.938,56.283,49.676,41.794,142.796,255
454,1481.803,255,255,255,295.637,624.574,159.674,275.552,595.662,42.212,51.006,47.333,39.860,76.992,255
455,1090.299,255,255,255,1403.135,615.494,147.772,1378.348,597.421,55.110,35.763,48.748,28.477,178.455,255
456,949.715,255,255,255,794.442,620.944,119.841,776.237,603.870,36.349,35.177,35.445,34.115,34.392,255
457,664.079,255,255,255,1593.377,617.599,105.829,1575.339,603.870,34.591,28.728,31.037,27.243,165.292,255
458,1485.584,255,255,255,637.569,629.697,164.021,615.009,605.043,42.799,49.834,48.911,38.672,92.946,255
459,756.885,255,255,255,1869.536,622.272,109.229,1850.305,605.043,34.591,32.832,31.334,30.755,141.004,255
460,574.023,255,255,255,965.084,619.625,96.366,948.017,605.629,30.487,26.383,29.822,24.508,178.755,255
461,695.014,255,255,255,360.900,624.244,104.112,344.147,609.147,32.832,30.487,31.405,28.178,174.247,255
462,678.859,255,255,255,897.594,627.677,105.913,881.181,612.078,31.659,33.418,31.878,27.114,142.686,255
463,1633.386,255,255,255,1457.128,644.584,179.004,1439.908,613.837,44.557,58.628,56.155,37.035,108.958,255
464,988.556,255,255,255,1326.081,637.140,139.456,1303.890,616.182,39.281,41.626,39.063,32.222,53.338,255
465,783.696,255,255,255,1426.693,638.210,122.957,1405.903,616.182,32.245,42.799,34.369,29.033,91.775,255
466,864.127,255,255,255,2036.423,633.845,116.952,2018.568,616.768,35.177,34.004,34.862,31.560,153.824,255
467,621.457,255,255,255,21.359,632.471,95.537,7.622,617.355,28.142,28.728,28.484,27.779,87.483,255
468,695.358,255,255,255,1136.665,633.075,103.425,1120.384,617.941,33.418,29.900,30.413,29.111,10.004,255
469,233.046,255,255,255,471.594,631.379,74.347,461.404,619.113,18.175,21.692,21.127,14.045,68.190,255
470,903.312,255,255,255,1823.612,638.814,124.723,1802.816,619.113,39.867,37.522,36.338,31.651,26.303,255
471,557.524,255,255,255,844.768,633.199,90.361,830.761,620.286,28.728,24.624,29.433,24.118,145.584,255
472,814.631,255,255,255,585.141,641.294,116.809,568.107,622.631,33.418,34.591,33.263,31.182,132.217,255
473,166.707,255,255,255,1543.293,628.539,56.332,1533.126,622.631,21.106,11.726,20.870,10.170,161.660,255
474,1065.895,255,255,255,1515.098,642.908,139.112,1492.673,623.804,42.799,37.522,39.634,34.242,10.734,255
475,220.672,255,255,255,1061.525,635.653,63.333,1052.375,625.562,19.934,21.692,24.970,11.252,51.709,255
476,1017.773,255,255,255,1666.301,650.732,131.591,1648.038,625.562,34.591,45.730,40.455,32.032,90.027,255
477,1743.035,255,255,255,1365.492,652.204,170.369,1340.826,626.735,51.006,49.248,55.308,40.126,140.250,255
478,334.789,255,255,255,1023.704,639.300,76.893,1013.095,627.321,21.106,22.865,22.418,19.015,108.846,255
479,1520.988,255,255,255,688.999,654.847,172.739,663.671,628.494,47.489,51.006,45.904,42.188,80.224,255
480,750.354,255,255,255,252.621,646.608,114.749,235.099,629.666,35.763,34.004,32.446,29.445,147.975,255
481,242.327,255,255,255,965.045,638.540,71.943,949.776,629.666,25.796,18.175,25.492,12.103,148.153,255
482,714.950,255,255,255,1725.969,649.718,137.052,1706.666,629.666,34.591,41.626,37.672,24.164,41.074,255
483,499.090,255,255,255,203.350,643.261,87.530,190.542,630.839,25.796,25.210,27.662,22.972,47.180,255
484,526.588,255,255,255,951.100,648.921,93.240,938.637,631.425,26.969,34.004,32.284,20.768,121.611,255
485,619.738,255,255,255,1578.101,645.832,102.395,1560.682,631.425,32.245,31.073,29.160,27.060,173.669,255
486,392.191,255,255,255,93.576,646.287,84.297,82.666,633.184,22.279,26.969,26.807,18.627,130.243,255
487,648.611,255,255,255,1180.478,648.400,97.965,1165.528,633.770,28.142,30.487,31.426,26.279,124.410,255
488,201.767,255,255,255,1070.528,645.601,67.680,1059.997,634.357,20.520,23.451,22.922,11.207,48.864,255
489,946.278,255,255,255,440.100,652.698,118.041,423.882,635.529,32.832,36.936,36.729,32.803,60.068,255
490,142.303,255,255,255,1551.192,641.971,52.044,1541.334,635.529,17.588,11.726,16.535,10.958,12.445,255
491,105.180,255,255,255,1265.004,641.440,42.320,1258.160,636.116,14.657,11.139,15.027,8.912,161.221,255
492,566.461,255,255,255,403.372,655.859,97.906,390.464,636.702,24.624,36.349,33.229,21.705,106.325,255
493,1968.863,255,255,255,1782.718,659.348,183.837,1750.637,636.702,63.905,43.385,63.452,39.508,178.318,255
494,718.731,255,255,255,1619.163,653.504,117.923,1604.653,637.288,31.073,36.349,34.554,26.484,127.236,255
495,951.090,255,255,255,1412.223,661.647,128.074,1393.591,641.392,39.867,36.936,44.200,27.397,145.096,255
496,505.965,255,255,255,503.008,654.843,86.357,490.131,642.565,26.969,24.038,26.649,24.174,165.492,255
497,611.489,255,255,255,1222.391,656.872,110.058,1204.809,642.565,35.763,27.555,30.569,25.470,176.775,255
498,779.915,255,255,255,741.504,658.743,111.491,725.817,644.323,33.418,30.487,33.877,29.312,33.467,255
499,636.581,255,255,255,857.015,657.637,105.403,838.383,645.496,36.349,25.796,37.009,21.901,160.170,255
500,534.494,255,255,255,1105.418,660.053,98.191,1089.311,645.496,31.073,28.728,29.489,23.078,43.478,255
501,737.636,255,255,255,1980.121,662.940,104.112,1964.630,645.496,29.900,34.004,32.583,28.825,103.182,255
502,564.742,255,255,255,1269.192,660.545,109.715,1252.297,646.082,31.073,29.900,29.553,24.331,144.699,255
503,137.490,255,255,255,2052.588,657.927,52.245,2047.295,647.255,8.794,21.106,20.734,8.443,88.462,255
